馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ガンウルフ B,牡4,菱田,栗東・藤岡,,3.8,2,1,4歳以上1勝クラス,38.6,488(0),小倉,14,中1週,Y,,3,Gun Runner,A.P. Indy,
2,1,ヴェールアップ B,牝6,亀田,栗東・橋口,先行,111.3,14,10,,41.3,490(+2),阪神,50,中6週,Y,,3,ルーラーシップ,サンデーサイレンス,
3,2,タマモタップダンス,牝5,丹内,美浦・伊藤圭,先行,11.8,4,6,3歳以上2勝クラス,38.9,500(+4),阪神,49,中6週,Y,,3,エスポワールシチー,アフリート,
4,2,テーオーサンドニ B,牡5,小沢,栗東・高柳大,,19.6,8,13,,40.9,474(-2),阪神,57,中7週,Y,,3,キタサンブラック,Pivotal,
5,3,ディサイド B,牡5,佐々木,栗東・高野,先行,22.7,10,11,,38.0,488(+20),東京,118,中16週,Y,,3,ディープインパクト,Unbridled's Song,
6,3,ライツフォル,牡4,富田,栗東・高橋忠,先行,2.5,1,1,3歳以上1勝クラス,37.2,500(+10),中京,57,中7週,Y,,3,ミッキーアイル,エンパイアメーカー,
7,4,ワールドハート,牡5,丸山,栗東・杉山佳,差し,203.3,16,12,,38.9,460(+6),阪神,63,中8週,Y,,3,ワールドエース,エンパイアメーカー,
8,4,サンライズグルーヴ,牡4,西塚,栗東・河内,先行,17.5,7,9,,37.7,510(-6),京都,22,中2週,Y,,3,マインドユアビスケッツ,サンライズペガサス,
9,5,シンリミテス B,牡5,古川吉,栗東・大根田,先行,22.6,9,13,3歳以上2勝クラス,41.3,490(0),京都,70,中9週,Y,,2,ドレフォン,キングカメハメハ,
10,5,タガノカンデラ,牝5,藤岡康,栗東・奥村豊,差し,14.3,5,6,3歳以上2勝クラス,37.2,460(-10),京都,77,中10週,Y,,2,アイルハヴアナザー,フレンチデピュティ,
11,6,インテンスフレイム,牡6,荻野極,栗東・千田,先行,33.5,12,9,,38.8,526(-4),京都,15,中1週,Y,,3,パイロ,Dubawi,
12,6,アレクサ,牡4,秋山稔,美浦・斎藤誠,先行,40.0,13,15,4歳以上2勝クラス,41.7,508(-6),中山,29,中3週,Y,,3,リアルスティール,ハービンジャー,
13,7,テイエムシニスター,牡5,松若,栗東・木原,先行,11.5,3,5,3歳以上2勝クラス,39.6,492(-14),京都,99,中13週,Y,,3,シニスターミニスター,ダンスインザダーク,
14,7,カラレーション,牝6,吉田隼,栗東・松下,差し,17.5,6,7,,38.0,438(+4),小倉,22,中2週,Y,,3,キングカメハメハ,ハーツクライ,
15,8,フロンタルクリス,牡6,菊沢,美浦・伊坂,差し,145.9,15,13,,38.3,500(+4),福島,84,中11週,Y,,3,シンボリクリスエス,キングカメハメハ,
16,8,オースミリン,牝5,秋山真,栗東・荒川,差し,31.3,11,1,3歳以上1勝クラス,36.6,452(-8),福島,84,中11週,Y,,3,エピファネイア,キングカメハメハ,
