馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,タカラバディウス,牝3,小林勝,美浦・堀内,差し,111.6,10,9,3歳未勝利,37.8,420(-4),東京,70,中9週,Y,,2,モーニン,ヨハネスブルグ,,B
2,2,ノブノリッキー,牡3,横山武,美浦・中舘,逃げ,2.3,1,7,3歳未勝利,37.1,518(0),函館,20,中2週,Y,,3,コパノリッキー,スウェプトオーヴァーボード,,
3,3,マーシャルテイル,牡3,鮫島駿,栗東・池添,先行,21.8,7,12,3歳未勝利,38.7,458(-8),阪神,84,中11週,Y,,3,ミッキーアイル,Dubawi,,B
4,4,カネトシテミス,牝3,川端,栗東・大根田,差し,158.7,11,12,3歳未勝利,36.0,428(+8),函館,20,中2週,Y,,3,イスラボニータ,ジャングルポケット,,
5,5,ペプチドアーニャ,牝3,古川吉,栗東・畑端,先行,29.6,8,14,3歳未勝利,38.8,412(0),京都,35,中4週,Y,,3,サトノアラジン,ヨハネスブルグ,,
6,5,アルテミーナ,牝3,亀田,栗東・村山,先行,258.3,12,6,アルキバ特,40.7,486(-2),門別,17,中1週,,,1,ロゴタイプ,スマートファルコン,,
7,6,ラントゥリーダンス,牝3,小林凌,美浦・石栗,先行,8.3,4,5,3歳未勝利,35.8,460(+4),函館,13,中1週,Y,,3,リオンディーズ,フレンチデピュティ,,
8,6,モズマサニャン,牡3,岩田康,美浦・加藤征,先行,5.5,3,13,3歳未勝利,36.4,450(-2),函館,20,中2週,Y,,3,Lonhro,Munnings,,
9,7,プラビータ,牝3,長浜,美浦・矢野,先行,9.1,5,9,3歳未勝利,35.8,490(+2),函館,21,中2週,Y,,3,シャンハイボビー,アドマイヤマックス,,
10,7,ニホンピロトッティ,牝3,菱田,栗東・緒方,先行,15.9,6,7,3歳未勝利,39.8,400(+4),函館,27,中3週,Y,,3,ディスクリートキャット,サイレントディール,,
11,8,オーヴァーザトップ,牡3,,美浦・伊藤伸,差し,94.1,9,14,3歳未勝利,34.9,478(0),函館,14,中1週,Y,,3,アドマイヤムーン,ストラヴィンスキー,,
12,8,タイセイフォルテ,牡3,高杉,栗東・西村,,4.0,2,6,3歳未勝利,39.5,486(0),京都,20,中2週,Y,,3,マジェスティックウォリアー,Shackleford,,B
