券種,組み合わせ,配当,人気
単勝,12,190,1
複勝,12,110,1
複勝,2,220,4
複勝,14,210,2
枠連,1-6,860,3
馬連,2-12,1310,4
ワイド,2-12,480,3
ワイド,12-14,370,1
ワイド,2-14,1380,13
馬単,12-2,1840,4
3連複,2-12-14,2860,3
3連単,12-2-14,9590,9
