馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,スネーフリンガ,牝3,松本,栗東・森田,先行,11.7,5,7,3歳以上1勝クラス,35.6,446(-6),札幌,62,中8週,Y,,3,サンダースノー,デュランダル,,
2,1,レジーナローズ,牝5,菊沢,美浦・鈴木慎,差し,8.9,4,4,,31.9,452(+2),新潟,14,中1週,Y,,3,リオンディーズ,マンハッタンカフェ,,
3,2,エルムラント,牡3,荻野極,美浦・鹿戸,先行,6.8,2,5,,35.2,492(+8),中京,230,中32週,Y,Y,3,フィエールマン,Exceed And Excel,,
4,2,ウインレオネッサ,牝3,舟山,栗東・長谷川,差し,48.5,9,1,3歳未勝利,34.7,414(-12),小倉,133,中18週,Y,,3,エピファネイア,Lion Heart,,
5,3,バシレイア,牝3,武藤,美浦・西田,先行,17.1,7,11,,35.3,448(+2),新潟,70,中9週,Y,,3,ミッキーアイル,ロードカナロア,,
6,3,インペリアルコート,牝5,和田陽,栗東・畑端,逃げ,16.5,6,4,3歳以上1勝クラス,34.6,442(-4),京都,21,中2週,Y,,3,ダイワメジャー,Distorted Humor,,B
7,4,セゾンデフィーユ,牝3,丹内,美浦・稲垣,,1.8,1,3,3歳以上1勝クラス,36.0,464(-2),札幌,62,中8週,Y,,3,ダイワメジャー,Shackleford,,
8,4,ガットネロ,牝5,斎藤,栗東・東田,先行,73.7,10,11,3歳以上1勝クラス,35.4,498(+12),小倉,118,中16週,Y,,3,アメリカンペイトリオット,ブラックタイド,,
9,5,カントゥータ,牝4,小林脩,美浦・佐藤吉,先行,373.9,16,14,3歳以上1勝クラス,40.4,466(+26),福島,125,中17週,Y,,2,リアルスティール,Privately Held,,
10,5,ニシノアヤカゼ,牝4,横山琉,美浦・鈴木伸,差し,81.7,12,11,3歳以上1勝クラス,35.7,468(+12),福島,118,中16週,Y,,3,ロゴタイプ,ファルブラヴ,,
11,6,ダガーリング,牡3,石神道,美浦・和田雄,差し,101.8,13,11,3歳以上1勝クラス,33.1,542(+10),中山,48,中6週,Y,,3,タワーオブロンドン,ロードカナロア,,
12,6,レオプルミエール,牡5,佐藤,美浦・杉浦,差し,21.0,8,10,3歳以上1勝クラス,33.6,424(+4),新潟,76,中10週,Y,,3,レオアクティブ,エンパイアメーカー,,
13,7,サク,牝6,亀田,栗東・北出,差し,8.3,3,6,3歳以上1勝クラス,34.2,456(-6),中京,69,中9週,Y,,3,リオンディーズ,マヤノトップガン,,
14,7,モズリバーシャトー,牝3,荻野琢,栗東・平田,先行,161.5,14,16,3歳以上1勝クラス,40.2,468(+12),阪神,153,中21週,Y,,2,モズアスコット,デクラレーションオブウォー,,
15,8,チカポコ,牝5,小沢,栗東・西園正,差し,162.7,15,10,3歳以上1勝クラス,35.6,420(0),新潟,97,中13週,Y,,3,ブラックタイド,トワイニング,,
16,8,コムーネ,牝3,野中,美浦・奥平,差し,79.4,11,2,3歳以上1勝クラス,34.2,428(0),新潟,20,中2週,Y,,3,ビーチパトロール,デュランダル,,
