着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,13,レヴォントゥレット,牡3,57.0,坂井,1:53.2,,4,6.1,37.8,栗東矢作,488(-6)
2,8,15,ホウキボシ,セ4,58.0,佐々木,1:53.4,1.1/4,2,4.2,37.9,美浦堀,516(+8)
3,4,7,ヴァナルガンド,牡4,58.0,戸崎圭,1:54.3,5,5,9.6,38.5,美浦稲垣,474(+6)
4,3,6,アラレタバシル,牡3,57.0,野中,1:54.4,クビ,3,5.4,38.1,美浦根本,464(+10)
5,8,16,グレノークス,牝4,56.0,丸山,1:54.5,1/2,9,47.0,38.9,美浦宮田,490(+2)
6,7,14,モズアカボス,牡4,58.0,北村友,1:54.5,ハナ,10,63.4,38.4,栗東矢作,502(-8)
7,6,11,イモータルバード,牡3,57.0,三浦,1:54.6,1,8,34.4,38.9,美浦栗田,484(+8)
8,5,10,クーアフュルスト,牡3,57.0,横山武,1:54.7,アタマ,1,3.6,38.9,美浦大和田,478(+2)
9,5,9,シンヨモギネス,牡6,58.0,川田,1:54.8,1/2,6,14.6,38.7,美浦伊藤圭,488(-2)
10,1,2,ピコニ,牡3,57.0,木幡巧,1:54.9,3/4,7,29.5,39.3,美浦牧,494(-2)
11,2,4,エッグスラット,牡4,58.0,石橋脩,1:54.9,ハナ,12,75.2,38.6,美浦矢野,494(-8)
12,4,8,オールマキシマム,牝4,56.0,小林脩,1:55.0,クビ,13,82.9,38.7,美浦奥平,462(+6)
13,1,1,コスモオピニオン,牡4,58.0,丹内,1:55.1,1/2,14,89.7,39.1,美浦黒岩,512(+6)
14,2,3,シグナルファイアー,牝4,56.0,菊沢,1:55.5,2.1/2,15,139.1,39.3,美浦水野,480(-8)
15,6,12,クロールキック,牡5,58.0,黛,1:56.0,3,16,465.2,39.8,美浦森一,502(-9)
16,3,5,レイズカイザー,セ4,58.0,横山和,1:57.5,9,11,63.8,42.1,美浦田村,528(+6)
