コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"12,5,10,11,3(7,8)(2,6)13(1,4)9,14"
4コーナー,"12,5-(10,11)-3(2,7,8)(6,13)1,4(14,9)"
