券種,組み合わせ,配当,人気
単勝,12,360,2
複勝,12,140,1
複勝,6,200,3
複勝,13,440,7
枠連,3-6,300,1
馬連,6-12,890,2
ワイド,6-12,390,2
ワイド,12-13,1270,14
ワイド,6-13,1530,18
馬単,12-6,1490,3
3連複,6-12-13,4690,10
3連単,12-6-13,20210,41
