着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,3,3,アドバンスファラオ,牡5,57.0,吉村誠,1:24.2,,7,29.8,36.2,栗東森秀,502(-6)
2,5,5,テイエムリステット,牡4,57.0,武豊,1:24.3,1/2,4,6.3,36.2,栗東秋山,476(-6)
3,4,4,ヤマニンウルス,牡5,59.0,団野,1:24.3,1/2,1,2.2,35.9,栗東斉藤崇,582(-18)
4,8,11,フルム,牡6,58.0,岩田望,1:24.4,1/2,6,13.5,36.2,栗東浜田,492(0)
5,8,10,バトゥーキ,牡5,57.0,水口,1:24.5,クビ,3,5.6,35.7,栗東浜田,498(+2)
6,6,7,アルムブラーヴ,牡6,57.0,藤懸,1:24.7,1.1/4,10,159.3,35.6,栗東鈴木孝,498(+10)
7,1,1,モズミギカタアガリ,牝4,55.0,松山,1:24.7,クビ,5,7.1,36.3,栗東藤岡,466(0)
8,7,9,サルヴァトーレ,牡5,57.0,坂井,1:24.7,ハナ,2,5.1,36.1,美浦和田郎,480(-6)
9,6,6,コパノニコルソン,牡6,57.0,高杉,1:25.0,1.1/2,9,96.0,36.0,栗東宮,536(+6)
10,7,8,マルモリスペシャル,牡6,58.0,田口,1:25.0,ハナ,8,62.0,36.5,栗東大橋,554(-2)
11,2,2,ケイアイシェルビー,牡7,57.0,和田竜,1:25.1,クビ,11,219.9,36.5,栗東平田,482(+2)
