馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,クムシラコ,牡5,,美浦・石毛,差し,58.7,12,15,,35.9,470(-8),中山,104,中14週,Y,,3,ディスクリートキャット,ネオユニヴァース,
2,1,アップストリーム,牝5,横山琉,美浦・手塚,差し,42.0,11,8,4歳以上2勝クラス,36.8,470(-6),中山,76,中10週,Y,,3,キングカメハメハ,ディープインパクト,
3,2,イールテソーロ,牝4,永島,美浦・加藤和,逃げ,35.7,9,1,3歳以上1勝クラス,35.5,466(-8),福島,147,中20週,Y,,3,アメリカンペイトリオット,Exceed And Excel,
4,2,サイヤダンサー,牡6,丹内,美浦・深山,先行,5.1,2,3,4歳以上2勝クラス,34.2,470(-4),中山,83,中11週,Y,,3,ベーカバド,サンデーサイレンス,
5,3,ゼンカイテン,牡4,菊沢,美浦・矢野,先行,19.9,7,4,4歳以上2勝クラス,37.4,470(0),中山,13,中1週,Y,,3,ザファクター,ケイムホーム,
6,3,オードゥメール,牝4,斎藤,美浦・斎藤誠,差し,14.4,5,3,,34.1,454(-8),中京,20,中2週,Y,,3,ルーラーシップ,ダイワメジャー,
7,4,メルヴィル B,牝4,角田和,栗東・音無,逃げ,7.6,4,14,,37.1,428(-4),小倉,83,中11週,Y,,3,ミッキーアイル,Redoute's Choice,
8,4,サニーオーシャン,セ5,松田,美浦・中野,差し,168.7,14,18,,36.8,444(-10),小倉,70,中9週,Y,,3,ゼンノロブロイ,バゴ,
9,5,ドナウエレン B,牝5,西村淳,栗東・高野,先行,5.4,3,4,,34.6,488(-6),中京,20,中2週,Y,,3,モーリス,ディープインパクト,
10,5,ブランデーロック,牡4,佐藤,美浦・小桧山,差し,15.4,6,5,4歳以上2勝クラス,33.1,468(-10),中山,28,中3週,Y,,3,マクフィ,マーベラスサンデー,
11,6,ヒヤ,牡5,菱田,栗東・鮫島,差し,259.3,16,15,3歳以上2勝クラス,38.6,458(-6),阪神,105,中14週,Y,,3,パドトロワ,ゴールドアリュール,
12,6,ウインモナーク,牡4,松岡,美浦・奥平,先行,2.4,1,4,,35.5,502(+6),小倉,70,中9週,Y,,3,ビッグアーサー,アドマイヤジャパン,
13,7,ダンツイノーバ,牝6,秋山真,栗東・谷,差し,177.6,15,7,3歳以上2勝クラス,33.7,460(-6),阪神,125,中17週,Y,,3,メイショウボーラー,アグネスタキオン,
14,7,チャーミングアクト,牝6,田中健,栗東・飯田雄,先行,28.4,8,3,,35.6,470(-4),中京,27,中3週,Y,,3,ヴァンセンヌ,エンドスウィープ,
15,8,リトス,牝4,佐々木,美浦・高橋裕,差し,68.2,13,8,4歳以上2勝クラス,35.6,408(-2),中京,83,中11週,Y,,3,シルバーステート,ゼンノロブロイ,
16,8,ステラダイヤ B,牝5,杉原,美浦・高柳瑞,,40.8,10,15,,36.7,490(-8),小倉,83,中11週,Y,,3,ロードカナロア,Smoke Glacken,
