着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,2,3,ドラゴンブースト,牡3,56.0,丹内,1:47.4,,4,7.3,35.2,栗東藤野,486(+16)
2,1,1,グランディア,セ6,58.0,マーカ,1:47.4,クビ,3,6.3,34.9,栗東中内田,488(+8)
3,7,13,シルトホルン,牡5,58.0,戸崎圭,1:47.6,1.1/4,2,5.9,35.2,美浦新開,488(+22)
4,1,2,ショウナンマグマ,セ6,58.0,吉田豊,1:47.7,1/2,7,16.0,35.3,美浦尾関,514(+10)
5,4,7,コントラポスト,牡5,58.0,横山和,1:47.8,3/4,1,2.7,35.2,美浦菊沢,478(+12)
6,2,4,タシット,牡6,57.0,石橋脩,1:48.1,1.3/4,6,14.3,35.8,美浦中川,472(+2)
7,7,14,ビーアストニッシド,牡6,58.0,西村太,1:48.4,1.1/2,13,133.7,35.5,美浦堀内,478(+6)
8,3,6,ホウオウノーサイド,牡6,57.0,杉原,1:48.5,3/4,12,98.7,35.5,美浦奥村武,488(+2)
9,8,15,ドクタードリトル,牡5,57.0,北村宏,1:48.6,3/4,11,34.8,35.5,栗東今野,474(-2)
10,5,10,マイネルメモリー,牡5,57.0,横山武,1:48.6,アタマ,5,13.1,35.0,栗東宮,470(+2)
11,5,9,バレエマスター,牡6,57.0,原,1:48.7,1/2,8,17.9,34.6,栗東梅田,472(-12)
12,3,5,フォワードアゲン,セ8,57.0,上野,1:48.9,1,16,257.9,35.6,美浦加藤和,438(0)
13,4,8,ゴンバデカーブース,牡4,57.0,佐々木,1:49.2,2,9,18.9,35.9,美浦堀,476(+8)
14,6,12,コスモブッドレア,牡4,57.0,石川,1:49.3,3/4,10,20.1,36.8,美浦小野,482(-6)
15,8,16,ラーグルフ,牡6,60.0,丸田,1:49.8,3,15,167.8,37.0,美浦田中勝,504(+2)
16,6,11,アケルナルスター,牡6,57.0,長浜,1:50.5,4,14,146.0,37.4,美浦清水英,482(+14)
