着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,12,ドウデュース,牡4,58.0,武豊,2:10.9,,1,2.5,34.0,栗東友道,508
2,1,1,マテンロウレオ,牡4,56.0,横山典,2:11.5,3.1/2,6,15.2,34.5,栗東昆,476(-2)
3,6,8,プラダリア,牡4,57.0,池添,2:11.5,クビ,4,8.8,34.9,栗東池添学,466(+2)
4,4,5,キングオブドラゴン,牡6,57.0,岩田望,2:11.8,1.1/2,9,31.7,35.1,栗東矢作,512(+8)
5,6,9,キラーアビリティ,牡4,56.0,ムルザ,2:11.8,クビ,3,6.8,35.0,栗東斉藤崇,474(+4)
6,3,3,ウインマイティー,牝6,55.0,和田竜,2:12.0,1,7,17.1,35.2,栗東五十嵐,482(-2)
7,5,6,ユニコーンライオン,牡7,57.0,坂井,2:12.1,1/2,5,13.1,35.7,栗東矢作,540(+6)
8,8,13,スカーフェイス,牡7,57.0,岩田康,2:12.2,クビ,13,176.4,34.9,栗東橋田,466(+4)
9,4,4,アフリカンゴールド,セ8,58.0,国分恭,2:12.3,3/4,10,111.2,35.1,栗東西園正,468(+2)
10,2,2,ラストドラフト,牡7,57.0,松岡,2:12.5,1.1/4,12,155.1,35.4,美浦戸田,468(-2)
11,7,11,インプレス,牡4,56.0,鮫島駿,2:12.6,クビ,8,28.4,35.4,栗東佐々木,526(+2)
12,5,7,マイネルファンロン,牡8,57.0,川須,2:12.6,アタマ,11,141.4,35.9,美浦手塚,490(+8)
中止,7,10,エフフォーリア,牡5,58.0,横山武,,,2,3.3,,美浦鹿戸,524(-8)
