馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,チャンキーバングル,牝3,佐々木,美浦・萩原,先行,162.7,13,9,3歳未勝利,33.1,438(-4),新潟,37,中4週,Y,,3,ラブリーデイ,クロフネ,,
2,1,フィーユチャン,牝3,横山和,美浦・斎藤誠,差し,7.0,3,4,3歳未勝利,34.9,438(+2),新潟,16,中1週,Y,,3,モーリス,ロードカナロア,,
3,2,ノーブルライナー,牡3,菅原明,美浦・中川,差し,3.7,2,2,3歳未勝利,34.2,486(0),中山,8,連闘,Y,,3,マツリダゴッホ,ショウナンカンプ,,
4,2,ピースワンジョケル,牡3,ルメー,美浦・大竹,先行,12.0,6,3,3歳未勝利,34.7,452(+2),中京,22,中2週,Y,,2,ビッグアーサー,オペラハウス,,
5,3,グレゴリオ,牡3,戸崎圭,美浦・木村,先行,11.8,5,10,3歳未勝利,35.0,504(-6),新潟,44,中5週,Y,,1,エピファネイア,アドマイヤムーン,,
6,3,チリーゴールド,牝3,石神道,美浦・深山,追込,22.5,8,4,3歳未勝利,33.7,434(-4),中山,8,連闘,Y,,3,オルフェーヴル,Malibu Moon,,
7,4,セイウンユズカ,牝3,遠藤,美浦・村田,先行,147.4,12,12,3歳未勝利,36.5,460(+2),新潟,37,中4週,Y,,3,リアルインパクト,Poet's Voice,,
8,4,シリウスライト,牡3,石橋脩,美浦・和田郎,差し,381.8,15,10,3歳未勝利,37.2,472(0),新潟,36,中4週,Y,,3,アメリカンペイトリオット,キンシャサノキセキ,,
9,5,リケアキャンディ,牝3,横山琉,美浦・蛯名利,差し,23.9,9,5,3歳未勝利,33.8,438(0),中山,8,連闘,Y,,3,ディーマジェスティ,アグネスタキオン,,
10,5,ストラスモアローズ,牝3,モレイ,美浦・堀,差し,9.6,4,5,3歳未勝利,34.8,426(0),新潟,16,中1週,Y,,2,キズナ,キングカメハメハ,,
11,6,ブルーチェリー,牝3,江田照,美浦・中川,差し,515.4,16,13,3歳未勝利,38.6,414(-8),新潟,36,中4週,Y,,1,ラブリーデイ,サウスヴィグラス,,
12,6,バレドラパン,牝3,丸田,美浦・奥村武,差し,33.7,11,3,3歳未勝利,34.1,454(0),中山,8,連闘,Y,,3,モーリス,ダイワメジャー,,
13,7,オルグジェシダ,牝3,岩田望,美浦・宮田,差し,2.9,1,2,3歳未勝利,33.9,478(+6),新潟,23,中2週,Y,,3,モーリス,キングカメハメハ,,
14,7,アセンディア,牝3,丸山,美浦・田中勝,先行,30.3,10,14,3歳未勝利,35.0,444(-6),札幌,37,中4週,Y,,3,キンシャサノキセキ,スウェプトオーヴァーボード,,
15,8,クイーンラブ,牝3,菊沢,美浦・伊藤大,差し,17.8,7,2,3歳未勝利,35.2,482(+6),新潟,16,中1週,Y,,3,エピファネイア,ハーツクライ,,B
16,8,ソレイケギンチャン,牝3,小林美,美浦・天間,,178.5,14,16,3歳未勝利,33.0,436(+8),新潟,37,中4週,Y,,3,ギンザグリングラス,シンボリクリスエス,,
