馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,フラッシング,牡3,Ｍデム,栗東・牧浦,先行,27.7,6,8,3歳1勝クラス,38.4,478(+2),京都,28,中3週,Y,,3,ドレフォン,フジキセキ,,
2,1,モズバンディット,牡4,,栗東・中尾,先行,46.6,8,9,4歳以上1勝クラス,38.7,448(-8),京都,22,中2週,Y,,3,ドレフォン,アドマイヤムーン,,
3,2,シャスティフォル,牡4,和田竜,栗東・友道,,36.9,7,,,,546(0),,,,,,,Nathaniel,Dansili,,
4,2,サークルオブジョイ,牡3,川田,栗東・池添,差し,6.0,3,5,,35.1,488(+18),中京,189,中26週,Y,Y,3,Constitution,Colonel John,,
5,3,モズミツボシ,牡5,角田和,栗東・飯田,先行,66.6,9,4,4歳以上1勝クラス,38.1,524(-2),新潟,21,中2週,Y,,3,グランプリボス,クロフネ,,
6,3,オペラプラージュ,牡3,西村淳,栗東・新谷,先行,1.7,1,1,2歳未勝利,38.1,496(+4),京都,246,中34週,Y,Y,1,ニューイヤーズデイ,キングカメハメハ,,
7,4,タイトニット,牡4,松若,栗東・今野,差し,118.6,11,1,枯木星特別,37.2,542(+15),笠松,124,中17週,,,0,キズナ,シンボリクリスエス,,B
8,4,ミッキーキング,セ5,田口,栗東・音無,先行,141.6,13,,,0.0,470(+5),中京,330,中46週,Y,Y,1,ロードカナロア,ディープインパクト,,
9,5,ローザサンリヴァル,牡3,松山,栗東・高野,先行,8.1,4,1,2歳未勝利,37.3,506(+14),京都,197,中27週,Y,Y,3,ルーラーシップ,クロフネ,,
10,5,ギマール,牡3,岩田康,栗東・上村,差し,5.4,2,3,3歳1勝クラス,37.4,452(0),京都,21,中2週,Y,,3,カレンブラックヒル,ブライアンズタイム,,B
11,6,ポンサン,牡4,藤懸,美浦・小西,差し,20.5,5,5,4歳以上1勝クラス,37.4,486(+8),中山,98,中13週,Y,,3,カレンブラックヒル,コマンダーインチーフ,,
12,6,アスクナサニエル,牡3,西塚,栗東・藤原,,79.5,10,8,3歳1勝クラス,37.8,500(-6),京都,14,中1週,Y,,3,Nathaniel,エンパイアメーカー,,B
13,7,レアンダー,牡3,国分優,栗東・大根田,,166.4,14,15,3歳1勝クラス,40.5,460(0),京都,22,中2週,Y,,2,シルバーステート,プリサイスエンド,,
14,7,リトルミム,牝4,酒井,栗東・鮫島,先行,257.1,16,8,4歳以上1勝クラス,39.5,528(+10),新潟,22,中2週,Y,,3,ダイワメジャー,Closing Argument,,
15,8,イサイアス,牡4,小沢,栗東・吉村,先行,182.6,15,12,障害4歳以上未勝利,13.6,462(-2),中山,77,中10週,Y,,3,カリフォルニアクローム,Mr. Greeley,,
16,8,メイプルギャング,牡3,橋木,栗東・中竹,追込,130.8,12,10,3歳1勝クラス,38.4,480(-6),京都,14,中1週,Y,,3,War Front,Rahy,,
