コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"8,4,13(1,14)(6,15)(3,10,12)(9,11)(5,7)2,16"
4コーナー,"8,4(1,13)(3,6,14)(5,9,10,15)(2,11,12,7)16"
