着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,7,ラブリーエンジェル,牝6,56.0,菅原明,1:50.7,,2,4.1,36.5,美浦鈴木慎,454(-2)
2,2,3,ラブベティー,牝4,56.0,石川,1:50.8,1/2,15,86.7,36.5,美浦尾形,460(+4)
3,7,13,スイートフィル,牝5,56.0,丹内,1:51.3,3,4,7.8,37.8,美浦菊川,470(-4)
4,2,2,フォレストキャット,牝5,56.0,藤岡佑,1:51.4,3/4,1,3.3,37.0,栗東野中,476(-6)
5,8,15,ドローム,牝5,56.0,津村,1:51.5,クビ,3,5.3,37.8,栗東飯田雄,466(0)
6,8,14,レリジールダモーレ,牝4,56.0,横山琉,1:51.5,ハナ,9,32.7,37.5,栗東高橋忠,440(+4)
7,7,12,カランセ,牝4,56.0,伊藤,1:51.7,1,10,32.8,36.9,美浦金成,472(0)
8,6,10,マテンロウルビー,牝5,56.0,浜中,1:52.1,2.1/2,11,36.4,38.1,栗東野中,456(-4)
9,4,6,リファインドマナー,牝5,56.0,松本,1:52.6,2.1/2,7,17.4,39.2,栗東杉山佳,442(-10)
10,3,4,ヴァンルーラー,牝4,56.0,今村,1:53.0,2.1/2,8,18.3,38.2,栗東吉岡,454(-2)
11,6,11,ペイシャオウユー,牝5,56.0,黛,1:53.4,2.1/2,13,50.1,38.8,美浦石栗,478(+6)
12,5,9,ネイリッカ,牝4,56.0,原,1:53.8,2.1/2,6,16.7,40.6,美浦和田勇,468(0)
13,3,5,センタースリール,牝4,56.0,斎藤,1:55.1,8,5,15.9,41.9,美浦本間,468(-2)
14,1,1,アルムファーツリー,牝5,56.0,和田竜,1:56.8,10,14,78.1,42.2,栗東川村,466(-8)
15,5,8,タマモベローナ,牝4,56.0,永島,1:58.6,大,12,45.1,44.4,栗東高橋亮,474(-11)
