着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,1,2,ソンシ,牡4,57.0,川田,1:08.7,,1,1.8,34.1,栗東中内田,502(+4)
2,1,1,バルサムノート,牡5,58.0,鮫島駿,1:08.9,1.1/2,2,4.5,34.1,栗東高野,522(+10)
3,8,17,グランテスト,牝5,55.0,坂井,1:09.1,3/4,7,24.1,34.6,栗東今野,474(-2)
4,5,10,ホープフルサイン,牡9,58.0,太宰,1:09.1,クビ,15,155.7,33.8,美浦本間,510(0)
5,2,4,エトヴプレ,牝4,56.0,Mデム,1:09.4,1.3/4,6,21.8,34.4,栗東藤岡,456(-4)
6,7,15,ダディーズビビッド,牡7,59.0,武豊,1:09.5,クビ,10,61.9,34.1,栗東千田,514(+16)
7,8,16,ドロップオブライト,牝6,57.0,幸,1:09.5,ハナ,4,10.4,34.3,栗東福永,440(+2)
8,4,8,ソウテン,牡6,57.0,池添,1:09.5,クビ,11,73.4,34.8,栗東斉藤崇,534(-8)
9,8,18,グレイトゲイナー,牡8,58.0,西村淳,1:09.6,クビ,13,135.2,34.9,栗東森秀,482(+6)
10,3,6,ワイドラトゥール,牝4,55.0,北村友,1:09.6,クビ,5,17.8,33.6,栗東藤原,426(-4)
11,6,11,ブーケファロス,牡5,57.0,田口,1:09.7,クビ,14,143.5,33.9,美浦清水英,450(0)
12,6,12,カリボール,牡9,58.0,Aルメ,1:09.7,クビ,17,235.9,34.2,栗東西村,498(+6)
13,7,14,メイショウソラフネ,牡6,58.0,酒井,1:09.8,クビ,3,8.5,34.9,栗東石橋,454(0)
14,2,3,ヤクシマ,牡5,57.0,藤岡佑,1:09.8,ハナ,12,100.2,34.4,栗東寺島,514(+8)
15,5,9,ルプリュフォール,セ9,58.0,古川吉,1:10.2,2.1/2,18,306.0,34.3,栗東松永幹,508(+8)
16,4,7,サンライズオネスト,牡8,58.0,菱田,1:10.4,1.1/4,16,159.1,34.6,栗東河内,484(+20)
17,7,13,プルパレイ,セ6,59.0,浜中,1:10.5,1/2,9,32.0,35.2,栗東須貝,504(+10)
18,3,5,アネゴハダ,牝6,55.0,角田和,1:10.5,クビ,8,29.6,35.5,栗東佐々木,466(+14)
