券種,組み合わせ,配当,人気
単勝,11,1160,6
複勝,11,370,6
複勝,5,170,2
複勝,8,200,3
枠連,5-8,1170,6
馬連,5-11,3420,17
ワイド,5-11,1120,17
ワイド,8-11,940,13
ワイド,5-8,640,7
馬単,11-5,7320,34
3連複,5-8-11,5710,24
3連単,11-5-8,43220,164
