馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ヘラルドバローズ B,牡5,津村,栗東・寺島,先行,14.7,7,3,,35.5,502(+10),東京,84,中11週,Y,,3,シニスターミニスター,Arch,
2,1,ベジャール,牡5,川田,美浦・田中博,先行,7.0,3,15,,35.7,574(+16),中京,203,中28週,Y,Y,3,モーリス,アフリート,
3,2,クリノフラッシュ,牝9,石橋脩,栗東・緒方,差し,258.9,15,5,,36.6,456(+8),阪神,316,中44週,Y,Y,3,エイシンフラッシュ,サンデーサイレンス,
4,2,ペースセッティング,牡4,坂井,栗東・安田隆,先行,2.2,1,2,,38.0,498(0),小倉,28,中3週,Y,,3,Showcasing,Fast Company,
5,3,ワールズコライド,牡4,キング,美浦・堀,,4.9,2,1,,37.0,532(-6),中山,29,中3週,Y,,3,War Front,Galileo,
6,3,ザイツィンガー,牡8,武藤,栗東・牧田,差し,226.9,14,10,,35.4,438(+8),中山,56,中7週,Y,,3,ドリームジャーニー,クロフネ,
7,4,レオノーレ,牝5,三浦,栗東・安田隆,先行,14.9,8,4,,38.6,490(-2),中京,56,中7週,Y,,3,マジェスティックウォリアー,マンハッタンカフェ,
8,4,エルバリオ B,牡5,戸崎圭,栗東・高野,差し,23.0,9,8,,39.0,530(0),中京,56,中7週,Y,,3,ドレフォン,ディープインパクト,
9,5,テイエムアトム B,牡6,ピーヒ,美浦・石栗,先行,122.8,12,10,,36.8,546(+4),阪神,49,中6週,Y,,3,ヘニーヒューズ,ブロッコ,
10,5,シャンブル,牝6,武豊,栗東・吉村,先行,13.8,5,3,,38.5,494(-2),中京,56,中7週,Y,,3,ハーツクライ,Giant's Causeway,
12,6,ミスズグランドオー B,牡6,永野,美浦・伊藤圭,先行,151.9,13,9,,37.5,494(-2),中山,28,中3週,Y,,3,サウスヴィグラス,Giant's Causeway,
13,7,サクセスローレル,牡5,松岡,栗東・北出,先行,24.5,10,9,,36.1,526(+12),東京,84,中11週,Y,,3,マスタリー,ストリートセンス,
14,7,レッドヴェイロン,牡9,吉田豊,美浦・鹿戸,差し,14.0,6,2,,35.2,522(+4),東京,84,中11週,Y,,3,キングカメハメハ,ダンシングブレーヴ,
15,8,ハチメンロッピ,牡4,,美浦・矢野,差し,13.8,4,1,,35.5,512(-2),東京,15,中1週,Y,,3,キンシャサノキセキ,タイキシャトル,
16,8,メイショウテンスイ,牡7,大野,栗東・河内,先行,112.3,11,15,,42.0,528(-20),京都,35,中4週,Y,,3,ダンカーク,ゼンノロブロイ,
