券種,組み合わせ,配当,人気
単勝,2,3810,9
複勝,2,390,8
複勝,5,130,2
複勝,3,110,1
枠連,2-5,4910,14
馬連,2-5,3840,12
ワイド,2-5,970,14
ワイド,2-3,920,12
ワイド,3-5,180,1
馬単,2-5,14100,40
3連複,2-3-5,2040,5
3連単,2-5-3,36150,114
