券種,組み合わせ,配当,人気
単勝,4,6580,9
複勝,4,1390,11
複勝,12,280,6
複勝,14,250,4
枠連,3-7,11770,26
馬連,4-12,24720,43
ワイド,4-12,5470,44
ワイド,4-14,5450,42
ワイド,12-14,890,13
馬単,4-12,61690,96
3連複,4-12-14,42350,102
3連単,4-12-14,480250,806
