券種,組み合わせ,配当,人気
単勝,10,1020,5
複勝,10,390,6
複勝,4,240,3
複勝,14,640,10
枠連,2-5,440,1
馬連,4-10,3390,10
ワイド,4-10,1370,12
ワイド,10-14,4650,55
ワイド,4-14,2500,29
馬単,10-4,7020,26
3連複,4-10-14,34790,109
3連単,10-4-14,199520,608
