馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ミッキーヌチバナ,牡6,松山,栗東・高橋亮,差し,36.5,8,3,,37.0,524(0),阪神,24,中2週,Y,,3,ダノンレジェンド,キングカメハメハ,
2,1,ビヨンドザファザー B,牡5,内田博,栗東・藤岡,差し,146.5,14,8,,37.6,518(-2),阪神,24,中2週,Y,,3,Curlin,Galileo,
3,2,ヴィクティファルス,セ6,池添,栗東・池添,差し,8.1,4,1,,37.8,490(+10),京都,99,中13週,Y,,3,ハーツクライ,Galileo,
4,2,キリンジ,牡4,和田竜,栗東・佐々木,差し,127.8,13,12,,38.9,494(+2),阪神,113,中15週,Y,,1,キズナ,ルーラーシップ,
5,3,スマッシングハーツ,牡8,武豊,栗東・新谷,差し,40.6,9,4,,35.5,522(+12),東京,104,中14週,Y,,3,ヘニーヒューズ,ゼネラリスト,
6,3,ペプチドナイル B,牡6,藤岡佑,栗東・武英,先行,6.3,3,1,,36.9,534(+4),阪神,24,中2週,Y,,3,キングカメハメハ,マンハッタンカフェ,
7,4,サンライズウルス B,牡6,西村淳,栗東・安田翔,差し,127.2,12,7,,37.3,506(+20),中京,364,中51週,Y,Y,3,ヘニーヒューズ,チチカステナンゴ,
8,4,ゲンパチルシファー,牡8,松若,栗東・佐々木,追込,276.9,16,5,,36.8,522(+4),京都,77,中10週,Y,,3,トゥザグローリー,クロフネ,
9,5,レッドファーロ,牡5,岩田康,栗東・松永幹,差し,51.8,10,4,,37.2,510(0),京都,56,中7週,Y,,3,ハーツクライ,Orpen,
10,5,オメガギネス,牡4,戸崎圭,美浦・大和田,先行,2.0,1,1,,35.2,494(0),東京,104,中14週,Y,,3,ロゴタイプ,ハービンジャー,
11,6,タイセイドレフォン,牡5,,栗東・西村,先行,33.0,7,12,,38.3,504(0),京都,77,中10週,Y,,3,ドレフォン,トワイニング,
12,6,バビット,牡7,団野,栗東・浜田,,61.8,11,14,,39.2,468(+10),福島,70,中9週,Y,,3,ナカヤマフェスタ,タイキシャトル,
13,7,ブライアンセンス,牡4,岩田望,美浦・斎藤誠,差し,9.3,5,1,,37.0,514(-2),京都,57,中7週,Y,,3,ホッコータルマエ,ブライアンズタイム,
14,7,ウィリアムバローズ,牡6,坂井,栗東・上村,逃げ,5.5,2,3,,37.2,500(-4),京都,77,中10週,Y,,3,ミッキーアイル,シンボリクリスエス,
15,8,ブラックアーメット,牡6,泉谷,栗東・角田,差し,233.1,15,10,,38.4,506(-4),中山,14,中1週,Y,,3,ブラックタイド,ケイムホーム,
16,8,オーロイプラータ B,牡4,Ａルメ,栗東・宮本,追込,24.4,6,3,,36.7,544(0),京都,56,中7週,Y,,3,リアルインパクト,シングスピール,
