コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"(*5,7)(3,6)(2,8)-(10,11)14,4,12(1,9)13"
4コーナー,"5,7(2,3,6)8-(10,11)-(12,14)(4,1,9)13"
