コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"1,13(2,8)(5,11)9(4,10)(6,7,3,12)"
4コーナー,"(*1,13)(2,8)(5,11)(4,10,9,12)(6,7,3)"
