コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"6,11(2,14)(1,4,9)3(5,13)12(15,10)8-7"
4コーナー,"(*6,11)14(2,1,4,9)(3,13)(15,5,12)(7,10,8)"
