着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,5,イサチルシーサイド,牡3,57.0,木幡初,1:08.7,,4,6.0,34.1,美浦竹内,484(+4)
2,4,4,ワンダーキサラ,牝5,56.0,太宰,1:08.8,3/4,2,4.6,34.3,栗東石橋,462(0)
3,7,8,インプロバイザー,牡5,58.0,幸,1:08.8,クビ,5,7.8,34.0,栗東音無,492(0)
4,1,1,バシレウスシチー,牡5,58.0,国分恭,1:08.9,1/2,6,12.4,34.1,栗東岡田,454(+2)
5,2,2,テンジュイン,牝7,56.0,戸崎圭,1:09.1,1.1/4,10,132.9,34.0,栗東千田,466(+4)
6,3,3,キャンシーエンゼル,牝3,55.0,松山,1:09.1,クビ,3,5.8,33.8,栗東鈴木孝,472(0)
7,6,7,アスクキングコング,セ6,58.0,荻野琢,1:09.2,1/2,9,67.8,33.8,栗東梅田,470(+2)
8,6,6,サンドロナイト,牝3,54.0,北村友,1:09.2,アタマ,1,2.8,33.9,栗東茶木,454(+4)
9,8,11,タガノスペルノヴァ,牡6,58.0,団野,1:09.2,クビ,8,24.4,34.0,栗東中尾,436(+12)
10,8,10,キングクー,牡5,58.0,岩田望,1:09.3,クビ,7,12.5,34.3,美浦根本,532(+4)
11,7,9,クラリティスケール,牝5,56.0,古川吉,1:09.8,3,11,199.4,34.7,栗東藤野,466(+4)
