馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,アイスアンドスノー,牡3,菊沢,美浦・古賀慎,,20.4,8,7,3歳未勝利,40.6,506(-8),中山,62,中8週,Y,,3,イスラボニータ,フレンチデピュティ,,B
2,1,ヤマトスイフト,牝3,上里,美浦・田村,先行,445.7,16,12,3歳未勝利,37.0,480(0),中山,69,中9週,Y,,2,タワーオブロンドン,ドゥラメンテ,,
3,2,ルナーファントム,牡3,津村,美浦・上原佑,,3.9,1,2,3歳未勝利,35.0,502(-4),福島,62,中8週,Y,,2,Home Affairs,Pierro,,
4,2,ナムラコハル,牝3,大野,美浦・堀内,追込,231.4,13,9,3歳新馬,38.4,444(+12),東京,119,中16週,Y,,1,フォーウィールドライブ,サウスヴィグラス,,
5,3,フォルナカリア,牡3,丸山,美浦・栗田,先行,15.7,6,2,ツインゴー,38.0,488(+3),浦和,53,中7週,,,2,サートゥルナーリア,アグネスタキオン,,
6,3,アルデバローズ,牝3,江田照,美浦・矢野,差し,78.7,11,11,3歳未勝利,35.0,456(-2),東京,28,中3週,Y,,3,ダノンスマッシュ,ブライアンズタイム,,B
7,4,メビウスロマンス,牝3,,美浦・矢嶋,先行,4.0,2,5,3歳未勝利,38.3,462(+8),中山,98,中13週,Y,,3,ニューイヤーズデイ,ダイワメジャー,,
8,4,ミリオングローリー,牡3,ディー,美浦・蛯名正,差し,8.6,5,5,3歳未勝利,35.1,464(+4),福島,56,中7週,Y,,3,ミッキーグローリー,コロナドズクエスト,,
9,5,キタノソブリン,牡3,木幡育,美浦・本間,追込,398.3,15,11,3歳未勝利,37.7,456(+4),新潟,28,中3週,Y,,1,ディープブリランテ,ロジユニヴァース,,
10,5,エッチェレンテ,牡3,三浦,美浦・鹿戸,差し,6.9,4,5,3歳未勝利,37.3,492(-2),東京,13,中1週,Y,,2,リアルスティール,Champs Elysees,,
11,6,アーリマックス,牝3,石神道,美浦・清水英,差し,52.7,10,6,3歳未勝利,34.7,392(-2),福島,63,中8週,Y,,1,モズアスコット,ハーツクライ,,
12,6,デルマカイモン,牡3,杉原,美浦・高柳瑞,先行,38.8,9,9,3歳未勝利,40.5,500(+6),福島,49,中6週,Y,,3,エイシンフラッシュ,ヴィクトワールピサ,,
13,7,メリティス,牝3,吉田豊,美浦・嘉藤,差し,16.2,7,3,3歳未勝利,37.3,480(-2),東京,28,中3週,Y,,3,パイロ,オルフェーヴル,,
14,7,ハチマン,牡3,水沼,美浦・柄崎,差し,217.2,12,18,3歳未勝利,38.6,472(-10),中山,62,中8週,Y,,2,アルアイン,マヤノトップガン,,
15,8,キリミツ,牡3,石橋脩,美浦・勢司,,4.1,3,2,3歳未勝利,37.6,442(-4),東京,13,中1週,Y,,3,ルヴァンスレーヴ,アドマイヤムーン,,
16,8,ブザービーター,牡3,石田,美浦・黒岩,差し,238.5,14,14,3歳未勝利,42.2,462(+4),中山,90,中12週,Y,,2,リオンディーズ,ブライアンズタイム,,
