馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ハーディジェナー,牝3,ディー,美浦・西田,差し,70.7,10,5,3歳1勝クラス,34.7,414(0),中山,56,中7週,Y,,3,シルバーステート,Compton Place,
2,2,ルージュリリック,牝3,佐々木,美浦・上原佑,,16.9,3,1,3歳未勝利,34.4,472(+8),中京,70,中9週,Y,,3,ポエティックフレア,ディープインパクト,
3,3,ヴェガリア,牝3,横山武,美浦・栗田,差し,48.9,8,1,3歳未勝利,34.5,444(+2),中山,49,中6週,Y,,2,リオンディーズ,Awesome Again,
4,4,ロザーンジュ,牝3,田辺,栗東・寺島,差し,24.1,4,4,,34.7,418(-4),福島,35,中4週,Y,,3,フィエールマン,オルフェーヴル,
5,5,ヴァリスマリネリス,牝3,津村,美浦・中舘,先行,29.3,5,11,,34.4,434(+10),中山,70,中9週,Y,,3,アドマイヤマーズ,Dubawi,
6,5,サンブライト,牝3,横山典,美浦・鈴木慎,先行,95.2,12,9,3歳1勝クラス,37.9,466(+10),中山,138,中19週,Y,,3,ロードカナロア,Shamardal,
7,6,シルバーリム,牝3,国分優,栗東・中村,差し,79.5,11,1,3歳未勝利,35.1,456(+6),阪神,69,中9週,Y,,3,シルバーステート,クロフネ,
8,6,ガーヴィ,牝3,大野,美浦・村田,差し,44.3,7,4,,34.5,454(-2),中山,55,中7週,Y,,2,ブリックスアンドモルタル,ハーツクライ,
9,7,ファンクション,牝3,,美浦・斎藤誠,先行,35.6,6,14,,35.2,440(+10),阪神,49,中6週,Y,,3,アルアイン,ダイワメジャー,
10,7,イクシード,牝3,ルメー,美浦・木村,差し,1.3,1,3,,33.6,468(-10),中山,63,中8週,Y,,2,キタサンブラック,キングヘイロー,
11,8,レディーゴール,牝3,荻野極,美浦・斎藤誠,差し,64.1,9,9,,34.4,468(+6),東京,21,中2週,Y,,3,レイデオロ,Equal Stripes,
12,8,エンジョイドアスク,牝3,レーン,美浦・堀,差し,3.7,2,1,3歳未勝利,33.8,474(-10),中京,55,中7週,Y,,1,エピファネイア,キングカメハメハ,
