券種,組み合わせ,配当,人気
単勝,6,950,3
複勝,6,310,3
複勝,1,370,5
複勝,3,350,4
枠連,1-3,840,4
馬連,1-6,4820,15
ワイド,1-6,1750,17
ワイド,3-6,1700,15
ワイド,1-3,1840,19
馬単,6-1,9540,27
3連複,1-3-6,18940,56
3連単,6-1-3,94610,272
