着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,11,ライツフォル,牡4,58.0,坂井,1:23.8,,1,3.3,35.9,栗東高橋忠,496(+4)
2,8,13,スマートフォルス,牡4,57.0,武豊,1:24.3,3,4,6.1,35.5,栗東吉村,480(-2)
3,8,14,ロードエクレール,牡6,58.0,斎藤,1:24.5,3/4,2,4.3,36.7,美浦斎藤誠,472(+2)
4,4,6,エルゲルージ,牡5,58.0,田口,1:24.5,クビ,5,8.2,36.3,栗東石坂,524(+14)
5,7,12,ジュンウィンダム,牝4,56.0,西村淳,1:24.6,3/4,3,6.0,36.2,栗東浜田,502(-2)
6,6,10,サトノテンペスト,牡6,58.0,シュタ,1:24.8,3/4,6,11.2,36.2,栗東高橋亮,502(+8)
7,3,4,サクセスローレル,牡5,58.0,秋山稔,1:25.0,1.1/2,10,51.5,36.6,栗東北出,532(-2)
8,1,1,ハギノアトラス,セ8,58.0,藤懸,1:25.2,1.1/4,12,169.1,36.4,栗東鮫島,490(+12)
9,6,9,リプレーザ,牡6,58.0,幸,1:25.2,ハナ,11,92.9,36.1,栗東大根田,502(+10)
10,5,7,グレイイングリーン,牡6,58.0,岩田望,1:25.3,クビ,7,15.2,36.8,栗東池江,500(+2)
11,2,2,ゼルトザーム,牡3,55.0,Mデム,1:25.4,3/4,8,20.3,36.5,栗東藤野,490(+24)
12,5,8,グラティアス,牡6,58.0,北村友,1:25.6,1.1/4,9,43.0,37.5,栗東安田,510(+14)
13,3,3,リキサントライ,牡6,58.0,川須,1:26.3,4,14,332.8,37.2,栗東緒方,498(+6)
14,4,5,メイショウドヒョウ,牡7,58.0,太宰,1:26.8,3,13,179.7,38.7,栗東西園正,488(-4)
