着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,2,3,パラレルヴィジョン,牡4,57.0,ルメー,1:36.7,,1,3.2,36.8,美浦国枝,492(-8)
2,1,2,スノーグレース,牝4,53.0,津村,1:36.7,クビ,11,31.5,37.0,美浦中舘,476(+4)
3,6,12,ジョディーズマロン,牡5,55.0,松岡,1:36.8,1/2,6,14.7,36.7,栗東北出,458(-12)
4,1,1,メンアットワーク,牡4,57.0,田辺,1:37.0,3/4,10,30.8,36.8,美浦斎藤誠,462(+2)
5,6,11,グラスデスティーノ,牡6,54.0,木幡巧,1:37.0,ハナ,16,125.3,38.0,美浦牧,466(-6)
6,3,5,レプンカムイ,牡5,55.0,三浦,1:37.0,クビ,13,44.9,35.9,栗東橋口,482(+4)
7,4,8,サトノルフィアン,牡4,55.0,斎藤,1:37.1,クビ,12,35.1,38.2,栗東高橋康,512(+2)
8,7,14,サトノアポロン,セ5,55.0,横山典,1:37.1,アタマ,5,10.2,37.2,栗東安田隆,496(+4)
9,5,9,ヴァーンフリート,牡4,56.0,石川,1:37.1,クビ,2,4.3,36.8,美浦手塚,520(+6)
10,8,15,クリーンスレイト,セ5,57.0,横山武,1:37.3,1.1/4,7,21.3,36.0,美浦久保田,476(-8)
11,5,10,バハルダール,牡4,57.0,内田博,1:37.5,1.1/4,3,6.8,36.7,栗東池江,496(-10)
12,7,13,サトノスライヴ,牡6,55.0,石橋脩,1:37.6,3/4,15,104.9,37.1,美浦上原佑,524(0)
13,4,7,レッドバロッサ,セ4,55.0,菅原明,1:37.7,クビ,8,25.1,38.2,栗東音無,506(+6)
14,8,16,ギャラクシーナイト,牡4,56.0,丹内,1:38.0,2,9,29.8,38.1,美浦菊沢,512(+10)
15,3,6,セイルオンセイラー,セ4,55.0,武藤,1:39.4,8,14,74.6,40.0,美浦田中博,494(-2)
16,2,4,ニシノカシミヤ,牝3,53.0,永野,1:41.2,大,4,7.1,42.3,美浦伊藤圭,470(+4)
