馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ウインハルフォード,牡2,団野,栗東・西園翔,,45.4,9,,,,454(0),,,,,,,タワーオブロンドン,ハーツクライ,,
2,2,ゴッドシュアウイン,牡2,角田和,栗東・飯田,,134.9,13,,,,496(0),,,,,,,マテラスカイ,ドゥラメンテ,,
3,2,メイショウゴウケツ,牡2,太宰,栗東・石橋,,71.1,10,,,,492(0),,,,,,,リオンディーズ,フレンチデピュティ,,
4,3,マイネルカイザー,牡2,菱田,栗東・宮,,105.1,12,,,,448(0),,,,,,,ダノンキングリー,Johan Cruyff,,
5,3,アロハ,牝2,松山,栗東・杉山晴,,3.9,2,,,,450(0),,,,,,,エピファネイア,ディープインパクト,,
6,4,パウワウビート,牡2,岩田望,栗東・友道,,13.9,5,,,,478(0),,,,,,,Sioux Nation,Beat Hollow,,
7,4,ラヴィニール,牝2,戸崎圭,栗東・武英,,5.7,4,,,,448(0),,,,,,,キズナ,Laoban,,
8,5,ジョイフルサンデー,牡2,古川吉,栗東・宮,,146.6,14,,,,472(0),,,,,,,ディスクリートキャット,マンハッタンカフェ,,
9,5,ラブインアクション,牝2,坂井,栗東・橋口,,3.1,1,,,,470(0),,,,,,,Nyquist,Bernardini,,
10,6,ラヴネヴァーダイズ,牡2,吉村,栗東・渡辺,,17.5,7,,,,488(0),,,,,,,ミッキーアイル,ジャイアントレッカー,,
11,6,メイショウソウテン,牡2,和田竜,栗東・鈴木孝,,39.8,8,,,,558(0),,,,,,,ブリックスアンドモルタル,マンハッタンカフェ,,
12,7,バルセシート,牡2,北村友,栗東・松下,,4.7,3,,,,466(0),,,,,,,キズナ,Lizard Island,,
13,7,メイショウトッド,牡2,田口,栗東・安達,,72.5,11,,,,450(0),,,,,,,ドレフォン,ディープブリランテ,,
14,8,モチモチチャン,牝2,佐々木,栗東・西村,,15.0,6,,,,482(0),,,,,,,デクラレーションオブウォー,ジャスタウェイ,,
15,8,マサノハヤブサ,牡2,和田陽,栗東・藤野,,187.2,15,,,,420(0),,,,,,,サートゥルナーリア,ヴィクトワールピサ,,
