馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ステイアンビシャス,牡3,松岡,美浦・堀内,差し,5.5,3,2,3歳未勝利,38.4,482(0),中山,6,連闘,Y,,3,ドレフォン,Distorted Humor,,
2,2,クールシェルタ,牡6,,美浦・高橋文,差し,88.3,9,10,3歳以上1勝クラス,39.1,492(-4),札幌,14,中1週,Y,,3,アポロキングダム,ジェニュイン,,
3,3,プレシャスデイ,牡3,荻野極,美浦・伊坂,差し,2.4,1,10,3歳以上1勝クラス,39.3,502(0),福島,77,中10週,Y,,3,ニューイヤーズデイ,ルーラーシップ,,
4,4,コンテソレーラ,牝4,津村,美浦・手塚久,先行,17.2,6,6,3歳以上1勝クラス,36.6,494(0),函館,62,中8週,Y,,3,リアルスティール,High Chaparral,,
5,5,ユイノレクター,牡3,吉田豊,美浦・竹内,差し,6.5,5,9,,36.8,494(-8),新潟,20,中2週,Y,,3,ラブリーデイ,エイシンフラッシュ,,
6,6,ジーティーアグリム,牝4,丸田,美浦・奥平,差し,55.1,8,13,4歳以上1勝クラス,40.0,552(+24),福島,147,中20週,Y,,3,ダイワメジャー,Teofilo,,
7,6,マウントバーノン,牡3,木幡巧,美浦・戸田,差し,4.6,2,7,3歳以上1勝クラス,38.9,512(+2),新潟,41,中5週,Y,,3,ルヴァンスレーヴ,クロフネ,,
8,7,ロードインフェルノ,牡4,石川,美浦・尾形,差し,6.3,4,2,4歳以上1勝クラス,38.4,484(+2),中山,161,中22週,Y,,3,サトノアラジン,フレンチデピュティ,,
9,7,ユウオウマイシン,牡3,佐藤,美浦・松永康,,165.4,10,12,3歳以上1勝クラス,38.4,452(-2),中山,5,連闘,Y,,3,ニシケンモノノフ,タイムパラドックス,,
10,8,サトノリアン,牡4,石田,美浦・萩原,追込,24.7,7,8,4歳以上1勝クラス,39.7,468(-4),中山,188,中26週,Y,Y,3,キズナ,クロフネ,,
11,8,スペシャリスト,牝5,宮崎,美浦・高橋文,先行,186.7,11,10,3歳以上1勝クラス,41.2,474(-8),函館,70,中9週,Y,,3,ヘニーヒューズ,スペシャルウィーク,,
