券種,組み合わせ,配当,人気
単勝,1,420,4
複勝,1,180,4
複勝,7,290,6
複勝,4,160,3
枠連,1-7,2610,8
馬連,1-7,2570,8
ワイド,1-7,670,9
ワイド,1-4,360,4
ワイド,4-7,670,7
馬単,1-7,4070,14
3連複,1-4-7,2500,8
3連単,1-7-4,14130,50
