券種,組み合わせ,配当,人気
単勝,11,360,1
複勝,11,160,1
複勝,3,350,9
複勝,13,160,2
枠連,3-7,2460,11
馬連,3-11,2880,14
ワイド,3-11,1010,17
ワイド,11-13,380,1
ワイド,3-13,840,9
馬単,11-3,4620,16
3連複,3-11-13,3100,6
3連単,11-3-13,20700,43
