券種,組み合わせ,配当,人気
単勝,8,1180,5
複勝,8,220,5
複勝,4,110,1
複勝,1,120,2
枠連,4-8,760,3
馬連,4-8,920,4
ワイド,4-8,340,5
ワイド,1-8,560,7
ワイド,1-4,160,1
馬単,8-4,2830,12
3連複,1-4-8,1140,4
3連単,8-4-1,9670,34
