券種,組み合わせ,配当,人気
単勝,8,280,2
複勝,8,180,2
複勝,7,1230,7
複勝,10,370,3
枠連,6-6,4970,13
馬連,7-8,4840,13
ワイド,7-8,1430,13
ワイド,8-10,430,5
ワイド,7-10,2420,21
馬単,8-7,7040,18
3連複,7-8-10,8040,22
3連単,8-7-10,33990,90
