コーナー,通過順
1コーナー,"(*6,7,9)-4(5,12)14(2,8)(10,11)(3,13)-1"
2コーナー,"6,9(7,4,12,14)5,2(8,11)(10,13)3-1"
3コーナー,"6(9,12)(14,3)(2,13,1)(11,10)(7,8)5-4"
4コーナー,"(9,*12)(13,3,1)14(6,2)(11,10,8)5-7=4"
