馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ロードデルレイ,牡4,川田,栗東・中内田,差し,1.4,1,1,,33.3,486(+12),東京,62,中8週,Y,,3,ロードカナロア,ハーツクライ,
2,2,シュヴァリエローズ,牡6,三浦,栗東・清水久,差し,47.6,6,5,,34.3,466(+4),中京,49,中6週,Y,,3,ディープインパクト,Sevres Rose,
3,3,カレンシュトラウス,牡7,藤懸,栗東・平田,差し,98.3,10,15,,33.6,524(+4),中山,21,中2週,Y,,3,ルーラーシップ,ゼンノロブロイ,
4,4,レインフロムヘヴン,セ6,キング,美浦・堀,差し,16.4,4,10,,34.5,454(+4),東京,104,中14週,Y,,3,ドゥラメンテ,Loup Solitaire,
5,5,ブラックマジック,牡7,吉田豊,美浦・戸田,差し,283.4,12,12,,34.6,466(-2),中山,14,中1週,Y,,3,ディープインパクト,Sholokhov,
6,5,バトルボーン,牡5,ルメー,美浦・林,先行,3.5,2,4,,35.3,494(+6),福島,202,中28週,Y,Y,3,シルバーステート,ジャングルポケット,
7,6,グリューネグリーン,牡4,田辺,美浦・相沢,先行,53.2,7,7,,37.2,496(0),福島,76,中10週,Y,,3,ラブリーデイ,スペシャルウィーク,
8,6,スパイダーゴールド,牡5,横山武,美浦・鹿戸,先行,32.7,5,13,,34.2,490(-6),中山,14,中1週,Y,,3,ダイワメジャー,Candy Ride,
9,7,フライライクバード,セ7,戸崎圭,栗東・友道,先行,64.3,9,5,,35.8,450(-2),中山,41,中5週,Y,,3,スクリーンヒーロー,シンボリクリスエス,
10,7,グランスラムアスク B,牝5,津村,栗東・矢作,,202.3,11,14,,39.0,470(+2),小倉,14,中1週,Y,,2,ディープインパクト,Storm Cat,
11,8,パクスオトマニカ,牡4,菅原明,美浦・久保田,逃げ,55.4,8,17,,39.5,486(+14),京都,97,中13週,Y,,3,ヴィクトワールピサ,ディープインパクト,
12,8,シルトホルン,牡4,大野,美浦・新開,先行,10.3,3,6,,37.2,482(+12),福島,76,中10週,Y,,3,スクリーンヒーロー,Langfuhr,
