馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,パドロック,牡3,,栗東・橋口,差し,89.1,10,15,3歳未勝利,37.8,504(+2),阪神,14,中1週,Y,,1,ブリックスアンドモルタル,メイショウボーラー,,
2,1,イイデテッシン,牡3,和田竜,栗東・北出,,263.7,12,,,,514(0),,,,,,,グァンチャーレ,ゴールドアリュール,,
3,2,ベルエアキング,牡3,鮫島駿,栗東・西村,差し,62.9,8,7,3歳未勝利,40.0,458(-4),阪神,28,中3週,Y,,3,ルヴァンスレーヴ,ディープインパクト,,B
4,2,ダイハッシュウ,牡3,森田,栗東・牧田,差し,369.1,13,11,3歳未勝利,40.0,434(-4),阪神,7,連闘,Y,,3,ブリックスアンドモルタル,エピファネイア,,B
5,3,マルカプラスター,セ3,和田陽,栗東・今野,,598.1,16,,,,440(0),,,,,,,ブリックスアンドモルタル,ダイワメジャー,,
6,3,サントモナルカ,牡3,Ｍデム,栗東・平田,差し,24.7,6,7,2歳未勝利,39.6,456(+4),京都,119,中16週,Y,,3,イスラボニータ,クロフネ,,
7,4,ペプチドモガミ,セ3,武豊,栗東・武英,差し,48.3,7,6,3歳未勝利,39.8,456(-2),阪神,21,中2週,Y,,1,コパノリッキー,エンパイアメーカー,,
8,4,テーオーシュタルク,セ3,菱田,栗東・岡田,差し,405.8,14,9,3歳未勝利,39.7,474(-2),阪神,21,中2週,Y,,3,マジェスティックウォリアー,リンカーン,,
9,5,ロイヤルテール,牡3,酒井,栗東・畑端,差し,71.6,9,7,3歳未勝利,37.3,448(-2),中京,14,中1週,Y,,1,レイデオロ,ストリートセンス,,
10,5,アカデミア,牡3,坂井,栗東・杉山晴,,3.5,2,,,,526(0),,,,,,,キズナ,キングカメハメハ,,
11,6,ダンツファントム,牡3,古川吉,栗東・四位,差し,120.7,11,16,3歳新馬,37.4,496(0),京都,62,中8週,Y,,1,アドマイヤマーズ,キングカメハメハ,,
12,6,テーオーシュタイン,牡3,シュタ,栗東・梅田,差し,7.2,3,4,3歳未勝利,35.4,468(0),中京,21,中2週,Y,,3,ワールドエース,Giant's Causeway,,
13,7,ドウジギリ,牡3,松山,栗東・西園正,,1.7,1,2,3歳未勝利,38.8,478(+6),阪神,21,中2週,Y,,3,トランセンド,パイロ,,
14,7,オリジナルファイン,牝3,吉村,栗東・清水久,追込,14.4,5,3,3歳未勝利,38.6,500(+6),阪神,21,中2週,Y,,1,パイロ,ブライアンズタイム,,
15,8,オーシンエイチ,牡3,柴田裕,栗東・宮,差し,465.0,15,4,JRA交流,42.1,504(-4),園田,17,中1週,,,1,ニューイヤーズデイ,オレハマッテルゼ,,
16,8,ポセイドンバローズ,牡3,西村淳,栗東・石坂,先行,12.8,4,5,3歳未勝利,40.1,460(-2),京都,56,中7週,Y,,3,サートゥルナーリア,ゼンノロブロイ,,
