券種,組み合わせ,配当,人気
単勝,1,540,2
複勝,1,580,2
複勝,2,1780,4
馬連,1-2,3900,8
ワイド,1-2,660,10
ワイド,1-3,160,1
ワイド,2-3,360,5
馬単,1-2,6090,13
3連複,1-2-3,850,2
3連単,1-2-3,13310,36
