馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,リバティアイランド,牝3,川田,栗東・中内田,差し,3.7,2,1,,33.6,470(-6),京都,42,中5週,Y,,3,ドゥラメンテ,All American,
2,1,イクイノックス,牡4,ルメー,美浦・木村,差し,1.3,1,1,,34.2,498(+4),東京,28,中3週,Y,,2,キタサンブラック,キングヘイロー,
3,2,タイトルホルダー,牡5,横山和,美浦・栗田,逃げ,19.2,4,2,,35.7,476(+4),中山,63,中8週,Y,,3,ドゥラメンテ,Motivator,
4,2,スタッドリー,牡5,マーカ,栗東・奥村豊,差し,547.0,13,2,,35.0,518(+6),阪神,71,中9週,Y,,3,ハービンジャー,フジキセキ,
5,3,ドウデュース,牡4,戸崎圭,栗東・友道,差し,13.2,3,7,,35.3,504(-8),東京,28,中3週,Y,,2,ハーツクライ,Vindication,
6,3,フォワードアゲン,セ6,,美浦・中野,差し,866.4,16,6,,35.4,438(+12),阪神,71,中9週,Y,,3,ローズキングダム,グラスワンダー,
7,4,イレジン,セ6,ヴェロ,海外・ゴーヴァン,差し,111.2,10,1,,,,パリロンシャン,42,中5週,,,0,Manduro,Oasis Dream,
8,4,パンサラッサ,牡6,吉田豊,栗東・矢作,,46.4,7,10,,,,メイダン,246,中34週,,Y,0,ロードカナロア,モンジュー,
9,5,ヴェラアズール,牡6,Ｈドイ,栗東・渡辺,差し,99.7,9,7,,35.0,514(-12),京都,48,中6週,Y,,2,エイシンフラッシュ,クロフネ,
10,5,ダノンベルーガ,牡4,モレイ,美浦・堀,差し,32.5,6,4,,34.3,498(-2),東京,28,中3週,Y,,2,ハーツクライ,Tizway,
11,6,トラストケンシン,牡8,荻野極,美浦・高橋文,差し,871.9,17,11,,37.2,462(-10),東京,281,中39週,Y,Y,3,ハーツクライ,エルコンドルパサー,
12,6,チェスナットコート,牡9,,地方・田中一,差し,827.0,15,15,,37.4,466(+4),中山,63,中8週,Y,,1,ハーツクライ,クロフネ,
13,7,クリノメガミエース,牝4,吉村智,地方・石橋満,差し,878.1,18,4,,38.6,478(-6),園田,30,中3週,,,0,エスポワールシチー,フレンチデピュティ,
14,7,ディープボンド,牡6,和田竜,栗東・大久保,差し,83.8,8,3,,35.1,494(-14),京都,48,中6週,Y,,3,キズナ,キングヘイロー,
15,7,ショウナンバシット,牡3,Ｍデム,栗東・須貝,先行,513.1,12,11,,35.5,494(+2),京都,35,中4週,Y,,3,シルバーステート,Medaglia d'Oro,
16,8,インプレス,牡4,三浦,栗東・佐々木,追込,666.1,14,12,,38.0,530(-6),京都,48,中6週,Y,,3,キズナ,Dr Fong,
17,8,スターズオンアース,牝4,ビュイ,美浦・高柳瑞,差し,26.6,5,3,,33.6,496(+12),東京,196,中27週,Y,Y,3,ドゥラメンテ,Smart Strike,
18,8,ウインエアフォルク,牡6,藤田菜,美浦・根本,追込,430.8,11,5,,35.5,474(+4),京都,28,中3週,Y,,3,ゴールドシップ,ティッカネン,
