馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,クリノアイリス,牝3,和田翼,栗東・谷,差し,382.3,14,12,3歳未勝利,40.2,440(-4),札幌,28,中3週,Y,,2,ストロングリターン,ゴールドヘイロー,,
2,2,ドントレットゴー,牝3,横山和,栗東・上村,先行,5.3,3,2,3歳未勝利,38.3,444(+2),小倉,28,中3週,Y,,3,アメリカンペイトリオット,ネオユニヴァース,,
3,3,サンキャメロン,牝3,横山武,美浦・上原博,差し,3.1,1,2,3歳未勝利,36.1,450(-4),東京,77,中10週,Y,,3,アニマルキングダム,ヨハネスブルグ,,
4,3,サンダーアリュール,牝3,丹内,美浦・菊川,,16.9,6,6,3歳未勝利,40.0,454(0),東京,97,中13週,Y,,3,サンダースノー,ゴールドアリュール,,
5,4,ブレイクショット,牝3,北村友,美浦・村田,差し,50.3,10,7,3歳未勝利,39.8,474(+14),札幌,27,中3週,Y,,3,デクラレーションオブウォー,ディープインパクト,,B
6,4,リヴィングカラー,牝3,荻野琢,美浦・小笠,差し,143.4,11,11,3歳未勝利,39.1,408(+12),札幌,21,中2週,Y,,3,カリフォルニアクローム,Yonaguska,,B
7,5,シャイニーマンボ,牝3,川端,栗東・羽月,差し,194.0,12,13,3歳未勝利,35.9,460(-10),札幌,28,中3週,Y,,3,リオンディーズ,ダンスインザダーク,,
8,5,フルリール,牝3,藤岡佑,栗東・藤岡,差し,9.3,5,8,3歳未勝利,40.4,434(+2),函館,35,中4週,Y,,3,ロードカナロア,ディープインパクト,,
9,6,ジャンル,牝3,斎藤,美浦・岩戸,差し,239.8,13,12,3歳未勝利,39.7,476(+4),札幌,21,中2週,Y,,3,ロゴタイプ,シンボリクリスエス,,B
10,6,ブリリアントスピカ,牝3,小林勝,栗東・畑端,先行,8.2,4,4,3歳未勝利,38.5,490(-4),札幌,14,中1週,Y,,2,ダイワメジャー,グラスワンダー,,B
11,7,ノーブルブランカ,牝3,高杉,栗東・牧浦,差し,3.1,2,2,3歳未勝利,38.3,442(+2),札幌,20,中2週,Y,,3,ワールドエース,クロフネ,,
12,7,ポアゾンノアール,牝3,富田,栗東・本田,先行,38.9,9,5,3歳未勝利,38.9,466(+4),札幌,14,中1週,Y,,2,ポアゾンブラック,キングカメハメハ,,
13,8,ファイアンス,牝3,笹川翼,美浦・武市,差し,33.5,8,13,3歳未勝利,36.2,466(+6),札幌,20,中2週,Y,,3,モーニン,サンデーサイレンス,,
14,8,リナリア,牝3,,美浦・伊坂,差し,19.9,7,5,3歳未勝利,39.3,434(-4),札幌,21,中2週,Y,,3,アメリカンペイトリオット,アグネスタキオン,,
