馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ドラゴンブースト,牡2,田口,栗東・藤野,,38.1,11,,,,458(0),,,,,,,スクリーンヒーロー,エンパイアメーカー,,
2,2,サラダ,牝2,富田,栗東・武英,,16.1,8,,,,440(0),,,,,,,リアルスティール,エピファネイア,,
3,3,ゼンダントモニ,牡2,角田和,栗東・角田,,151.9,14,,,,476(0),,,,,,,タワーオブロンドン,ブライアンズタイム,,
4,3,ザラタン,牝2,池添,栗東・中竹,,5.1,2,,,,434(0),,,,,,,キズナ,Mizzen Mast,,
5,4,アルサクレイグ,牝2,永島,栗東・高橋康,,40.6,12,,,,404(0),,,,,,,グレーターロンドン,Power,,
6,4,ブラックケリー,牝2,岩田望,栗東・長谷川,,14.4,6,,,,430(0),,,,,,,モーリス,ストラヴィンスキー,,
7,5,ボーヌロマネ,牡2,松山,栗東・橋口,,71.1,13,,,,448(0),,,,,,,マクフィ,ワイルドラッシュ,,
8,5,マテンロウブレイブ,牡2,横山典,栗東・高橋亮,,8.0,4,,,,492(0),,,,,,,ナダル,ディープインパクト,,
9,6,サトノスピカ,牝2,川田,栗東・須貝,,3.0,1,,,,458(0),,,,,,,サトノダイヤモンド,Catcher In The Rye,,
10,6,ファウストラーゼン,牡2,吉村,栗東・西村,,29.3,9,,,,462(0),,,,,,,モズアスコット,スペシャルウィーク,,
11,7,ジーティードレス,牝2,藤岡佑,栗東・辻野,,5.7,3,,,,432(0),,,,,,,サートゥルナーリア,ディープインパクト,,
12,7,ブリックンクリック,牡2,シュタ,栗東・藤原,,14.5,7,,,,484(0),,,,,,,ブリックスアンドモルタル,トワイニング,,
13,8,ストンプ,牝2,武豊,栗東・清水久,,10.0,5,,,,456(0),,,,,,,ドゥラメンテ,Tiz Wonderful,,
14,8,コンセントレイト,牡2,,栗東・渡辺,,34.8,10,,,,446(0),,,,,,,ジャスタウェイ,クロフネ,,
