券種,組み合わせ,配当,人気
単勝,7,400,2
複勝,7,260,2
複勝,6,330,3
複勝,1,510,4
枠連,5-6,920,3
馬連,6-7,990,3
ワイド,6-7,300,3
ワイド,1-7,590,5
ワイド,1-6,660,8
馬単,7-6,2200,8
3連複,1-6-7,3440,11
3連単,7-6-1,14430,42
