馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,エコロセレナ,牝3,斎藤,美浦・斎藤誠,差し,7.2,3,7,3歳未勝利,36.5,470(+6),函館,14,中1週,Y,,3,コントレイル,アドマイヤムーン,,
2,2,アジーザム,牝3,岩田康,美浦・松尾,差し,132.2,10,9,3歳未勝利,38.2,396(0),東京,21,中2週,Y,,3,ドレフォン,ディープインパクト,,
3,3,ビップアリス,牝3,,栗東・松下,先行,191.9,11,16,3歳未勝利,36.2,428(-2),函館,14,中1週,Y,,3,インディチャンプ,ハービンジャー,,
4,4,ブザービーター,牡3,長浜,美浦・黒岩,差し,60.2,7,8,3歳未勝利,37.6,460(-2),東京,15,中1週,Y,,3,リオンディーズ,ブライアンズタイム,,
5,5,ホワイトラバーズ,牝3,古川吉,栗東・大根田,追込,87.4,9,9,3歳未勝利,40.3,494(+12),函館,14,中1週,Y,,3,ディーマジェスティ,クロフネ,,
6,5,ハナイロマヒナ,牝3,北村友,栗東・高橋亮,先行,29.0,6,7,3歳未勝利,35.4,392(-2),函館,15,中1週,Y,,3,ロゴタイプ,トビーズコーナー,,
7,6,イングラム,牡3,舟山,栗東・千田,,1.6,1,2,3歳未勝利,35.1,498(-4),函館,15,中1週,Y,,3,モズアスコット,ディープインパクト,,
8,6,ビタミンドロップ,牡3,丹内,美浦・松山,先行,4.9,2,2,3歳未勝利,35.6,490(-6),函館,14,中1週,Y,,3,エスポワールシチー,スターリングローズ,,
10,7,ウィズアツインクル,牡3,佐々木,美浦・牧,,10.4,5,15,3歳未勝利,36.2,488(+4),東京,36,中4週,Y,,3,ダノンバラード,サクラバクシンオー,,
11,8,コシタンタン,牝3,鷲頭,美浦・竹内,差し,70.7,8,9,3歳未勝利,34.7,388(+8),函館,14,中1週,Y,,2,フォーウィールドライブ,ロードカナロア,,
12,8,ヴェンデボヌール,牡3,小林美,美浦・久保田,先行,7.6,4,6,3歳未勝利,34.6,462(+2),函館,14,中1週,Y,,3,ダノンスマッシュ,ネオユニヴァース,,B
