馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,スイミーユニバンス,牝6,浜中,栗東・平田,追込,24.3,12,3,,34.2,,札幌,6,連闘,Y,,3,ドゥラメンテ,アルデバランII,
2,1,エルサトアナ,牝4,和田陽,栗東・本田,先行,97.3,16,13,,35.5,,札幌,21,中2週,Y,,3,カリフォルニアクローム,キングカメハメハ,
3,2,ニシノラヴァンダ B,牝4,長浜,美浦・奥平,逃げ,24.0,11,10,,43.9,,函館,69,中9週,Y,,3,サトノアラジン,Sidney's Candy,
4,2,ブルボンクイーン B,牝5,吉田隼,栗東・角田,先行,28.1,13,6,,35.0,,札幌,21,中2週,Y,,3,キズナ,ボストンハーバー,
5,3,レッドスティンガー,牡3,丹内,美浦・矢嶋,差し,2.0,1,3,,34.9,,札幌,28,中3週,Y,,3,レッドファルクス,ダイワメジャー,
6,3,ツルノマイハシ,牝3,佐々木,美浦・杉浦,先行,19.1,6,1,3歳以上1勝クラス,34.8,,札幌,7,連闘,Y,,3,モーリス,ディープインパクト,
7,4,ララバニュルス,牡4,藤懸,美浦・大竹,差し,13.4,5,4,,34.7,,札幌,6,連闘,Y,,3,モーリス,タイキシャトル,
8,4,エスカレイト B,牝3,斎藤,栗東・小栗,先行,21.7,9,1,3歳以上1勝クラス,35.1,,札幌,20,中2週,Y,,3,ロードカナロア,Tapit,
9,5,スムースベルベット,牝6,,美浦・手塚徳,先行,9.5,2,4,,35.4,,札幌,21,中2週,Y,,3,ディスクリートキャット,サウスヴィグラス,
10,5,ストレイトアスク,牝5,北村友,栗東・藤原,差し,12.4,4,3,,35.2,,札幌,21,中2週,Y,,3,ロードカナロア,フジキセキ,
11,6,ビービーエフォート,牝4,鮫島駿,美浦・高柳瑞,差し,10.5,3,2,,34.7,,札幌,14,中1週,Y,,3,グレーターロンドン,シンボリクリスエス,
12,6,ベビーズブレス,牝4,荻野琢,栗東・千田,先行,22.1,10,5,,35.7,,札幌,21,中2週,Y,,3,アドマイヤマーズ,Galileo,
13,7,ブライティアダイヤ,牝5,横山琉,美浦・稲垣,差し,78.0,15,11,,35.1,,札幌,21,中2週,Y,,3,サトノアラジン,アドマイヤベガ,
14,7,ファビュラススター,牡5,池添,栗東・新谷,,20.4,7,2,,35.0,,札幌,6,連闘,Y,,3,エピファネイア,グラスワンダー,
15,8,ビーコング,牡5,松本,美浦・小手川,差し,29.2,14,4,,35.1,,札幌,14,中1週,Y,,3,タリスマニック,ブラックタイド,
16,8,セイプリーズ,牝4,古川吉,栗東・宮,先行,20.4,8,2,,34.6,,札幌,21,中2週,Y,,3,ダイワメジャー,More Than Ready,
